type,id,nomor_pb_umku,nama,website,sektor,nama_tampil_badan_hukum,nama_perusahaan,tanggal_daftar,tanggal_terbit,nomor_tanda_daftar,qr_code,status_id,sistem_elektronik_id,keterangan,lokalitas,self
tdpseTerbit,1871,null,RELIHIT,relihit2.relihc-app.com,Sektor Keuangan,PT,PT ASURANSI RELIANCE INDONESIA,2021-08-09,2021-08-09,001251.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1871,TERDAFTAR,1395,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1871
tdpseTerbit,1870,null,Koinku,www.koinku.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT CIPTA KOIN DIGITAL,2021-08-09,2021-08-09,001250.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1870,TERDAFTAR,67,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1870
tdpseTerbit,1869,null,WIFKAIN,www.wifkain.com,Sektor Perdagangan,PT,PT TRIHIAKA ALPHA TEKNOLOGI,2021-08-09,2021-08-09,001249.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1869,TERDAFTAR,1404,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1869
tdpseTerbit,1867,null,KIRIM.EMAIL,https://kirim.email,Sektor Teknologi Informasi dan Komunikasi,PT,PT KIRIM EMAIL INDONESIA,2021-08-09,2021-08-09,001247.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1867,TERDAFTAR,1374,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1867
tdpseTerbit,1866,null,UNIQLO INDONESIA,uniqlo.com/id,Sektor Perdagangan,PT,PT FAST RETAILING INDONESIA,2021-08-09,2021-08-09,000929.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1866,TERDAFTAR,1023,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1866
tdpseTerbit,1865,null,Virtuathlon,virtuathlon.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT RANWELL VIRTUATHLON INDONESIA,2021-08-09,2021-08-09,001246.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1865,TERDAFTAR,1388,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1865
tdpseTerbit,1864,null,Karmacap.id,"https://karmacap.id, www.karmacap.id","Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT TEKNOLOGI MODAL BERSAMA,2021-08-09,2021-08-09,001245.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1864,TERDAFTAR,1358,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1864
tdpseTerbit,1863,null,IDQ Loyalty,www.id-q.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT JELAJAH DATA SEMESTA,2021-08-09,2021-08-09,001144.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1863,TERDAFTAR,2433,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1863
tdpseTerbit,1862,null,Atome,shop.atome.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT MEGA SHOPINTAR INDONESIA,2021-08-09,2021-08-09,001244.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1862,TERDAFTAR,812,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1862
tdpseTerbit,1861,null,lumina.mba,https://lumina.mba,Sektor Teknologi Informasi dan Komunikasi,PT,PT LENTERA ASA NUSANTARA,2021-08-09,2021-08-09,001243.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1861,TERDAFTAR,1402,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1861
tdpseTerbit,1860,null,www.brilio.net,www.brilio.net ; www.briliofood.net,Sektor Teknologi Informasi dan Komunikasi,PT,PT BRILIO VENTURA INDONESIA,2021-08-09,2021-08-09,001242.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1860,TERDAFTAR,1206,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1860
tdpseTerbit,1859,null,Panin Mobile Banking,-,Sektor Keuangan,PT,PT BANK PAN INDONESIA,2021-08-09,2021-08-09,001240.05/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1859,TERDAFTAR,965,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1859
tdpseTerbit,1858,null,Motion Trade,"https:/www.mncsekuritas.id, https://otweb.mncsekuritas.id",Sektor Keuangan,PT,PT MNC SEKURITAS,2021-08-09,2021-08-09,000703.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1858,TERDAFTAR,692,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1858
tdpseTerbit,1857,null,Sistem Garansi Digital (SIDIG),sidig.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT GAMATECHNO INDONESIA,2021-08-09,2021-08-09,001241.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1857,TERDAFTAR,669,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1857
tdpseTerbit,1856,null,Panin Credit Card,-,Sektor Keuangan,PT,PT BANK PAN INDONESIA,2021-08-09,2021-08-09,001240.04/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1856,TERDAFTAR,964,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1856
tdpseTerbit,1855,null,Panin Internet Banking Individu,www.internetpanin.com,Sektor Keuangan,PT,PT BANK PAN INDONESIA,2021-08-09,2021-08-09,001240.03/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1855,TERDAFTAR,963,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1855
tdpseTerbit,1854,null,Panin Internet Banking Corporate (Bisnet),www.panbib.com/paninbib/,Sektor Keuangan,PT,PT BANK PAN INDONESIA,2021-08-09,2021-08-09,001240.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1854,TERDAFTAR,962,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1854
tdpseTerbit,1853,null,Ecash Panin,https://ecashpanin.com/,Sektor Keuangan,PT,PT BANK PAN INDONESIA,2021-08-09,2021-08-09,001240.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1853,TERDAFTAR,961,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1853
tdpseTerbit,1852,null,Karya Adhikari pratista,karyaadhikaripratista.com,"Sektor Kesehatan, Sektor Perdagangan, Sektor Pertahanan dan Keamanan, Sektor Teknologi Informasi dan Komunikasi",PT,PT KARYA ADHIKARI PRATISTA,2021-08-09,2021-08-09,001239.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1852,TERDAFTAR,1383,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1852
tdpseTerbit,1851,null,tumpuk.com,tumpuk.com,Sektor Perdagangan,PT,PT CIPTA DIGITAL INTERNATIONAL,2021-08-03,2021-08-03,001238.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1851,TERDAFTAR,1174,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1851
tdpseTerbit,1850,null,DASH Co.,www.dashco.id,Sektor Perdagangan,PT,PT DAKSA ADHIMUKTI SAKTI HARSAYA,2021-08-03,2021-08-03,001237.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1850,TERDAFTAR,1247,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1850
tdpseTerbit,1848,null,Advantee,www.Advantee.app,Sektor Keuangan,PT,PT ATOME FINANCE INDONESIA,2021-08-03,2021-08-03,001236.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1848,TERDAFTAR,1403,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1848
tdpseTerbit,1847,null,Friendchised,https://friendchised.id/,Sektor Perdagangan,PT,PT AMIGO INTI INDONESIA,2021-08-03,2021-08-03,001235.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1847,TERDAFTAR,1392,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1847
tdpseTerbit,1846,null,Class Chatting,www.lestariilmu.id,Sektor Teknologi Informasi dan Komunikasi,CV,CV LESTARI DIGITAL TEXT,2021-08-03,2021-08-03,001234.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1846,TERDAFTAR,3357,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1846
tdpseTerbit,1845,null,Wappin,wappin.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT SOLUSI PEMBAYARAN ELEKTRONIK,2021-08-03,2021-08-03,001233.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1845,TERDAFTAR,1357,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1845
tdpseTerbit,1844,null,KreditPro,https://kreditpro.id/,Sektor Keuangan,PT,PT TRI DIGI FIN,2021-08-03,2021-08-03,001232.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1844,TERDAFTAR,1390,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1844
tdpseTerbit,1843,null,Shell GO+,-,"Sektor Energi dan Sumber Daya Mineral, Sektor Perdagangan",PT,PT SHELL INDONESIA,2021-08-03,2021-08-03,001231.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1843,TERDAFTAR,2813,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1843
tdpseTerbit,1842,null,RAJAHARDWARE.ID,RAJAHARDWARE.ID,Sektor Perdagangan,PT,PT COBAS PERKAKAS JAYA,2021-08-03,2021-08-03,001079.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1842,TERDAFTAR,1187,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1842
tdpseTerbit,1841,null,UANG BULL,uangbull.id,Sektor Keuangan,Koperasi,Koperasi SIMPAN PINJAM JARINGAN USAHA SESAMA,2021-08-03,2021-08-03,001230.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1841,TERDAFTAR,3377,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1841
tdpseTerbit,1840,null,DUIT KEY,duitkey.id,Sektor Keuangan,Koperasi,Koperasi SIMPAN PINJAM GRAHA SUMBER MAKMUR,2021-08-03,2021-08-03,001229.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1840,TERDAFTAR,3401,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1840
tdpseTerbit,1839,null,Kibble,www.kibble.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",PT,PT MITRA INSAN GLOBAL,2021-08-03,2021-08-03,001228.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1839,TERDAFTAR,1398,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1839
tdpseTerbit,1838,null,AdaSemua SipLah,www.siplah.adasemua.id,Sektor Perdagangan,PT,PT BENGAWAN CABLE VISION,2021-08-03,2021-08-03,001049.03/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1838,TERDAFTAR,1122,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1838
tdpseTerbit,1837,null,JARINGAN DESA,-,Sektor Teknologi Informasi dan Komunikasi,PT,PT SARANA GENERASI DIGITAL,2021-08-03,2021-08-03,001227.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1837,TERDAFTAR,1372,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1837
tdpseTerbit,1836,null,Aplikasi Mapan,https://mapan.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT REKAN USAHA MIKRO ANDA,2021-08-03,2021-08-03,001226.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1836,TERDAFTAR,1305,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1836
tdpseTerbit,1835,null,Ekuator Swarna Online (ESONE),https://ekuator.co.id dan https://ekuatorsekuritas.co.id,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT EKUATOR SWARNA SEKURITAS,2021-08-03,2021-08-03,001225.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1835,TERDAFTAR,1302,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1835
tdpseTerbit,1834,null,Assessment Hub,ams.ddiassessment.com,Sektor Perdagangan,PT,PT DAYA DIMENSI INDONESIA,2021-08-03,2021-08-03,001224.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1834,TERDAFTAR,1000,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1834
tdpseTerbit,1833,null,https://jenfi.id/,https://jenfi.id/,Sektor Teknologi Informasi dan Komunikasi,PT,PT GEN LIMA INDONESIA,2021-08-03,2021-08-03,001223.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1833,TERDAFTAR,1378,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1833
tdpseTerbit,1832,null,Kata.ai,https://platform.kata.ai,Sektor Teknologi Informasi dan Komunikasi,PT,PT YESBOSS GROUP INDONESIA,2021-08-03,2021-08-03,001222.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1832,TERDAFTAR,1271,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1832
tdpseTerbit,1831,null,i-CARe,https://icare.car.co.id/,Sektor Keuangan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-08-03,2021-08-03,001212.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1831,TERDAFTAR,1364,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1831
tdpseTerbit,1830,null,CMS Corporate Bank Bengkulu,https://cms.bankbengkulu.co.id/,Sektor Keuangan,PT,PT BANK PEMBANGUNAN DAERAH BENGKULU,2021-08-03,2021-08-03,000945.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1830,TERDAFTAR,1018,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1830
tdpseTerbit,1829,null,Website ICBC Indonesia,www.icbc.co.id,Sektor Keuangan,PT,PT BANK ICBC INDONESIA,2021-08-03,2021-08-03,000035.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1829,TERDAFTAR,2362,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1829
tdpseTerbit,1828,null,BukuWarung,https://bukuwarung.com,Sektor Keuangan,PT,PT BUKU USAHA DIGITAL,2021-08-03,2021-08-03,001221.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1828,TERDAFTAR,1391,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1828
tdpseTerbit,1827,null,BERKAH FINTEK SYARIAH,https://www.finteksyariah.co.id,Sektor Keuangan,PT,PT BERKAH FINTECK SYARIAH,2021-08-03,2021-08-03,001220.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1827,TERDAFTAR,1394,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1827
tdpseTerbit,1826,null,PrivyNow,privynow.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT PRIVY IDENTITAS DIGITAL,2021-08-03,2021-08-03,001219.03/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1826,TERDAFTAR,1108,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1826
tdpseTerbit,1825,null,PrivyID,https://privy.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT PRIVY IDENTITAS DIGITAL,2021-08-03,2021-08-03,001219.02/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1825,TERDAFTAR,1107,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1825
tdpseTerbit,1824,null,PrivyCA,https://privyca.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT PRIVY IDENTITAS DIGITAL,2021-08-03,2021-08-03,001219.01/DJAI.PSE/08/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1824,TERDAFTAR,1106,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1824
tdpseTerbit,1823,null,Asasurance,https://www.asasurance.com,"Sektor Keuangan, Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT ASASURANCE INTERNASIONAL INDONESIA,2021-07-29,2021-07-29,001218.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1823,TERDAFTAR,1382,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1823
tdpseTerbit,1822,null,Mtix,https://www.21cineplex.com,Sektor Perdagangan,PT,PT NUSANTARA SEJAHTERA RAYA,2021-07-29,2021-07-29,001217.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1822,TERDAFTAR,1369,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1822
tdpseTerbit,1821,null,Klinik Pintar,klinikpintar.id,"Sektor Kesehatan, Sektor Teknologi Informasi dan Komunikasi",PT,PT MEDIGO TEKNOLOGI KESEHATAN,2021-07-29,2021-07-29,001216.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1821,TERDAFTAR,1387,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1821
tdpseTerbit,1820,null,Pasar Elektronik Rakyat,https://pasarerakyat.co.id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT ADIJAYA SAKTI WICAKSANA,2021-07-29,2021-07-29,001092.03/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1820,TERDAFTAR,3547,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1820
tdpseTerbit,1819,null,Migo,migo.io,Sektor Teknologi Informasi dan Komunikasi,PT,PT TEKNOLOGI MIGO INDONESIA,2021-07-29,2021-07-29,001215.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1819,TERDAFTAR,3548,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1819
tdpseTerbit,1818,null,GINEE,ginee.com,Sektor Perdagangan,PT,PT ADVANCE INTELLIGENCE INDONESIA,2021-07-29,2021-07-29,000662.03/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1818,TERDAFTAR,464,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1818
tdpseTerbit,1817,null,Main Outdoor,www.mainoutdoor.com,Sektor Perdagangan,PT,PT MANUSIA ALAM INDONESIA,2021-07-29,2021-07-29,001214.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1817,TERDAFTAR,1381,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1817
tdpseTerbit,1816,null,Mengantar,www.mengantar.com,Sektor Teknologi Informasi dan Komunikasi,PT,PT MENGANTAR KARYA BANGSA,2021-07-29,2021-07-29,001213.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1816,TERDAFTAR,1380,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1816
tdpseTerbit,1815,null,CAR,https://www.car.co.id/,Sektor Keuangan,PT,PT ASURANSI JIWA CENTRAL ASIA RAYA,2021-07-29,2021-07-29,001212.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1815,TERDAFTAR,1363,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1815
tdpseTerbit,1814,null,GIGA TV,www.gigafiber.net.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT JARINGAN VNT INDONESIA,2021-07-29,2021-07-29,001211.02/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1814,TERDAFTAR,3472,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1814
tdpseTerbit,1813,null,www.mbiz.co.id,mbiz.co.id,Sektor Perdagangan,PT,PT BRILLIANT ECOMMERCE BERJAYA,2021-07-29,2021-07-29,001209.02/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1813,TERDAFTAR,1311,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1813
tdpseTerbit,1812,null,Nomaden TV,www.nomaden.co.id,Sektor Teknologi Informasi dan Komunikasi,PT,PT JARINGAN VNT INDONESIA,2021-07-29,2021-07-29,001211.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1812,TERDAFTAR,3471,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1812
tdpseTerbit,1811,null,Udahlunas,www.udahlunas.com,Sektor Perdagangan,PT,PT PELANGI TERANG INDAH,2021-07-29,2021-07-29,001210.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1811,TERDAFTAR,1385,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1811
tdpseTerbit,1810,null,www.mbizmarket.co.id,mbizmarket.co.id,Sektor Perdagangan,PT,PT BRILLIANT ECOMMERCE BERJAYA,2021-07-29,2021-07-29,001209.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1810,TERDAFTAR,1310,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1810
tdpseTerbit,1809,null,Website Company BBA,https://bankbba.co.id/,Sektor Keuangan,PT,PT BANK BUMI ARTA,2021-07-29,2021-07-29,001206.05/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1809,TERDAFTAR,1009,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1809
tdpseTerbit,1808,null,MNT2-WEB,https://www.ayostiker.id,Sektor Perdagangan,PT,PT IRON ASSET INDONESIA,2021-07-29,2021-07-29,001208.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1808,TERDAFTAR,2815,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1808
tdpseTerbit,1807,null,JD.ID,https://www.jd.id/,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT JINGDONG INDONESIA PERTAMA,2021-07-29,2021-07-29,001207.01/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1807,TERDAFTAR,1256,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1807
tdpseTerbit,1806,null,Internet Banking Individual (e-Personal BBA),https://epersonal.bankbba.co.id/,Sektor Keuangan,PT,PT BANK BUMI ARTA,2021-07-29,2021-07-29,001206.04/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1806,TERDAFTAR,1008,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1806
tdpseTerbit,1805,null,Mobile Banking (BBA Mobile),-,Sektor Keuangan,PT,PT BANK BUMI ARTA,2021-07-29,2021-07-29,001206.03/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1805,TERDAFTAR,1007,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1805
tdpseTerbit,1804,null,Smartfren. Corporate,https://www.smartfren.com/id/corporate/,Sektor Teknologi Informasi dan Komunikasi,PT,PT SMARTFREN TELECOM,2021-07-29,2021-07-29,001191.07/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1804,TERDAFTAR,2603,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1804
tdpseTerbit,1803,null,smartfren. BUSINESS,https://www.smartfren.com/business/id,"Sektor Perdagangan, Sektor Teknologi Informasi dan Komunikasi",PT,PT SMARTFREN TELECOM,2021-07-29,2021-07-29,001191.06/DJAI.PSE/07/2021,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/qr-code/1803,TERDAFTAR,2602,-,LOKAL,http://pse.kominfo.go.id/api/v1/jsonapi/tdpse-terbit/1803
